t,f_LJ,f_C,T_v,E_LJ
1734027756,9.85799e-21,3.38112e-14,2.86981e+10,-4.05764e-21
1734027756,9.85799e-21,1.50731e-14,5.77928e+09,-4.05764e-21
1734027756,9.82881e-21,3.38277e-14,2.83563e+10,-4.06364e-21
1734027756,9.82881e-21,1.48978e-14,5.70818e+09,-4.06364e-21
1734027756,9.79697e-21,3.38439e-14,2.80139e+10,-4.07004e-21
1734027756,9.79697e-21,1.47235e-14,5.63709e+09,-4.07004e-21
1734027756,9.76243e-21,3.38599e-14,2.76712e+10,-4.07681e-21
1734027756,9.76243e-21,1.455e-14,5.56604e+09,-4.07681e-21
1734027756,9.72511e-21,3.38758e-14,2.73283e+10,-4.08397e-21
1734027756,9.72511e-21,1.43777e-14,5.49507e+09,-4.08397e-21
1734027756,9.68476e-21,3.38913e-14,2.69856e+10,-4.09149e-21
1734027756,9.68476e-21,1.42067e-14,5.42421e+09,-4.09149e-21
1734027756,9.64132e-21,3.39067e-14,2.66431e+10,-4.09937e-21
1734027756,9.64132e-21,1.4037e-14,5.35348e+09,-4.09937e-21
1734027756,9.59463e-21,3.39217e-14,2.63009e+10,-4.1076e-21
1734027756,9.59463e-21,1.38687e-14,5.28291e+09,-4.1076e-21
1734027756,9.5444e-21,3.39366e-14,2.59594e+10,-4.11618e-21
1734027756,9.5444e-21,1.37018e-14,5.21254e+09,-4.11618e-21
1734027756,9.49059e-21,3.39513e-14,2.56186e+10,-4.1251e-21
1734027756,9.49059e-21,1.35364e-14,5.14238e+09,-4.1251e-21
1734027756,9.43298e-21,3.39656e-14,2.52788e+10,-4.13434e-21
1734027756,9.43298e-21,1.33728e-14,5.07247e+09,-4.13434e-21
1734027756,9.37127e-21,3.39798e-14,2.494e+10,-4.14389e-21
1734027756,9.37127e-21,1.32108e-14,5.00283e+09,-4.14389e-21
1734027756,9.3054e-21,3.39937e-14,2.46026e+10,-4.15375e-21
1734027756,9.3054e-21,1.30505e-14,4.9335e+09,-4.15375e-21
1734027756,9.23503e-21,3.40074e-14,2.42665e+10,-4.1639e-21
1734027756,9.23503e-21,1.2892e-14,4.86449e+09,-4.1639e-21
1734027756,9.16e-21,3.40207e-14,2.39322e+10,-4.17432e-21
1734027756,9.16e-21,1.27355e-14,4.79585e+09,-4.17432e-21
1734027756,9.08002e-21,3.40339e-14,2.35994e+10,-4.185e-21
1734027756,9.08002e-21,1.25808e-14,4.72756e+09,-4.185e-21
1734027756,8.99474e-21,3.40468e-14,2.32685e+10,-4.19594e-21
1734027756,8.99474e-21,1.24282e-14,4.65968e+09,-4.19594e-21
1734027756,8.904e-21,3.40593e-14,2.29398e+10,-4.2071e-21
1734027756,8.904e-21,1.22777e-14,4.59224e+09,-4.2071e-21
1734027756,8.80748e-21,3.40717e-14,2.26132e+10,-4.21848e-21
1734027756,8.80748e-21,1.21291e-14,4.52525e+09,-4.21848e-21
1734027756,8.7049e-21,3.40838e-14,2.22889e+10,-4.23005e-21
1734027756,8.7049e-21,1.19826e-14,4.45873e+09,-4.23005e-21
1734027757,8.59588e-21,3.40957e-14,2.19671e+10,-4.24179e-21
1734027757,8.59588e-21,1.18384e-14,4.39273e+09,-4.24179e-21
1734027757,8.48008e-21,3.41073e-14,2.16479e+10,-4.25369e-21
1734027757,8.48008e-21,1.16961e-14,4.32724e+09,-4.25369e-21
1734027757,8.35716e-21,3.41187e-14,2.13315e+10,-4.26572e-21
1734027757,8.35716e-21,1.15562e-14,4.26232e+09,-4.26572e-21
1734027757,8.22678e-21,3.41298e-14,2.10178e+10,-4.27786e-21
1734027757,8.22678e-21,1.14184e-14,4.19795e+09,-4.27786e-21
1734027757,8.0885e-21,3.41406e-14,2.07072e+10,-4.29008e-21
1734027757,8.0885e-21,1.12829e-14,4.13417e+09,-4.29008e-21
1734027757,7.94208e-21,3.41512e-14,2.03996e+10,-4.30235e-21
1734027757,7.94208e-21,1.11497e-14,4.07101e+09,-4.30235e-21
1734027757,7.78689e-21,3.41616e-14,2.00953e+10,-4.31465e-21
1734027757,7.78689e-21,1.10187e-14,4.00849e+09,-4.31465e-21
1734027757,7.62265e-21,3.41717e-14,1.97943e+10,-4.32696e-21
1734027757,7.62265e-21,1.08899e-14,3.94662e+09,-4.32696e-21
1734027757,7.44888e-21,3.41816e-14,1.94967e+10,-4.33923e-21
1734027757,7.44888e-21,1.07634e-14,3.88542e+09,-4.33923e-21
1734027757,7.26517e-21,3.41911e-14,1.92026e+10,-4.35143e-21
1734027757,7.26517e-21,1.06393e-14,3.82492e+09,-4.35143e-21
1734027757,7.07095e-21,3.42005e-14,1.89122e+10,-4.36354e-21
1734027757,7.07095e-21,1.05175e-14,3.76514e+09,-4.36354e-21
1734027757,6.86583e-21,3.42096e-14,1.86254e+10,-4.37551e-21
1734027757,6.86583e-21,1.03979e-14,3.70608e+09,-4.37551e-21
1734027757,6.64924e-21,3.42186e-14,1.83425e+10,-4.38731e-21
1734027757,6.64924e-21,1.02805e-14,3.64778e+09,-4.38731e-21
1734027757,6.42076e-21,3.42271e-14,1.80635e+10,-4.3989e-21
1734027757,6.42076e-21,1.01656e-14,3.59023e+09,-4.3989e-21
1734027757,6.17977e-21,3.42355e-14,1.77885e+10,-4.41024e-21
1734027757,6.17977e-21,1.00528e-14,3.5335e+09,-4.41024e-21
1734027757,5.92592e-21,3.42437e-14,1.75175e+10,-4.42128e-21
1734027757,5.92592e-21,9.94228e-15,3.47755e+09,-4.42128e-21
1734027757,5.65847e-21,3.42517e-14,1.72507e+10,-4.43199e-21
1734027757,5.65847e-21,9.83402e-15,3.42246e+09,-4.43199e-21
1734027757,5.37708e-21,3.42594e-14,1.69881e+10,-4.44232e-21
1734027757,5.37708e-21,9.72794e-15,3.36817e+09,-4.44232e-21
1734027757,5.08109e-21,3.42669e-14,1.67298e+10,-4.45221e-21
1734027757,5.08109e-21,9.62413e-15,3.31476e+09,-4.45221e-21
1734027757,4.77e-21,3.42743e-14,1.64759e+10,-4.46164e-21
1734027757,4.77e-21,9.52247e-15,3.26224e+09,-4.46164e-21
1734027757,4.44346e-21,3.42813e-14,1.62265e+10,-4.47054e-21
1734027757,4.44346e-21,9.42303e-15,3.21059e+09,-4.47054e-21
1734027757,4.10085e-21,3.42882e-14,1.59816e+10,-4.47887e-21
1734027757,4.10085e-21,9.32579e-15,3.15988e+09,-4.47887e-21
1734027757,3.74152e-21,3.42949e-14,1.57413e+10,-4.48658e-21
1734027757,3.74152e-21,9.23055e-15,3.11008e+09,-4.48658e-21
1734027757,3.3651e-21,3.43013e-14,1.55056e+10,-4.49361e-21
1734027757,3.3651e-21,9.1375e-15,3.06125e+09,-4.49361e-21
1734027757,2.97146e-21,3.43076e-14,1.52747e+10,-4.49993e-21
1734027757,2.97146e-21,9.04655e-15,3.01338e+09,-4.49993e-21
1734027757,2.55978e-21,3.43135e-14,1.50485e+10,-4.50547e-21
1734027757,2.55978e-21,8.95774e-15,2.96648e+09,-4.50547e-21
1734027757,2.12979e-21,3.43194e-14,1.48271e+10,-4.51019e-21
1734027757,2.12979e-21,8.87083e-15,2.9206e+09,-4.51019e-21
1734027757,1.6812e-21,3.4325e-14,1.46107e+10,-4.51404e-21
1734027757,1.6812e-21,8.786e-15,2.87574e+09,-4.51404e-21
1734027757,1.21358e-21,3.43304e-14,1.43992e+10,-4.51697e-21
1734027757,1.21358e-21,8.70316e-15,2.83192e+09,-4.51697e-21
1734027757,7.26835e-22,3.43356e-14,1.41928e+10,-4.51894e-21
1734027757,7.26835e-22,8.62233e-15,2.78915e+09,-4.51894e-21
1734027757,2.21462e-22,3.43407e-14,1.39912e+10,-4.5199e-21
1734027757,2.21462e-22,8.54325e-15,2.74745e+09,-4.5199e-21
1734027757,3.04115e-22,3.43455e-14,1.37949e+10,-4.51982e-21
1734027757,3.04115e-22,8.46619e-15,2.70685e+09,-4.51982e-21
1734027757,8.48686e-22,3.43502e-14,1.36036e+10,-4.51866e-21
1734027757,8.48686e-22,8.39097e-15,2.66735e+09,-4.51866e-21
1734027757,1.41211e-21,3.43544e-14,1.34177e+10,-4.51638e-21
1734027757,1.41211e-21,8.31778e-15,2.629e+09,-4.51638e-21
1734027757,1.99421e-21,3.43586e-14,1.32369e+10,-4.51297e-21
1734027757,1.99421e-21,8.24623e-15,2.59178e+09,-4.51297e-21
1734027757,2.59539e-21,3.43627e-14,1.30614e+10,-4.50838e-21
1734027757,2.59539e-21,8.17641e-15,2.55574e+09,-4.50838e-21
1734027757,3.21431e-21,3.43665e-14,1.28912e+10,-4.50262e-21
1734027757,3.21431e-21,8.10843e-15,2.52088e+09,-4.50262e-21
1734027757,3.8506e-21,3.43701e-14,1.27264e+10,-4.49567e-21
1734027757,3.8506e-21,8.0422e-15,2.48721e+09,-4.49567e-21
1734027757,4.50344e-21,3.43734e-14,1.2567e+10,-4.48753e-21
1734027757,4.50344e-21,7.97767e-15,2.45476e+09,-4.48753e-21
1734027757,5.17212e-21,3.43766e-14,1.24131e+10,-4.4782e-21
1734027757,5.17212e-21,7.91478e-15,2.42356e+09,-4.4782e-21
1734027757,5.85503e-21,3.43797e-14,1.22645e+10,-4.46771e-21
1734027757,5.85503e-21,7.85341e-15,2.39359e+09,-4.46771e-21
1734027757,6.55126e-21,3.43823e-14,1.21214e+10,-4.45608e-21
1734027757,6.55126e-21,7.79381e-15,2.36489e+09,-4.45608e-21
1734027757,7.25909e-21,3.43849e-14,1.19838e+10,-4.44334e-21
1734027757,7.25909e-21,7.73565e-15,2.33746e+09,-4.44334e-21
1734027757,7.97676e-21,3.43872e-14,1.18518e+10,-4.42955e-21
1734027757,7.97676e-21,7.67918e-15,2.31133e+09,-4.42955e-21
1734027757,8.70256e-21,3.43891e-14,1.17252e+10,-4.41475e-21
1734027757,8.70256e-21,7.62431e-15,2.28649e+09,-4.41475e-21
1734027757,9.43424e-21,3.4391e-14,1.16041e+10,-4.39902e-21
1734027757,9.43424e-21,7.57063e-15,2.26295e+09,-4.39902e-21
1734027757,1.01695e-20,3.43926e-14,1.14887e+10,-4.38244e-21
1734027757,1.01695e-20,7.51858e-15,2.24075e+09,-4.38244e-21
1734027757,1.09059e-20,3.43939e-14,1.13788e+10,-4.3651e-21
1734027757,1.09059e-20,7.46798e-15,2.21985e+09,-4.3651e-21
1734027757,1.16407e-20,3.4395e-14,1.12744e+10,-4.3471e-21
1734027757,1.16407e-20,7.41878e-15,2.20032e+09,-4.3471e-21
1734027757,1.23712e-20,3.43957e-14,1.11755e+10,-4.32856e-21
1734027757,1.23712e-20,7.37101e-15,2.18206e+09,-4.32856e-21
1734027757,1.30942e-20,3.43965e-14,1.10821e+10,-4.30961e-21
1734027757,1.30942e-20,7.32435e-15,2.16518e+09,-4.30961e-21
1734027757,1.38065e-20,3.43968e-14,1.09942e+10,-4.29037e-21
1734027757,1.38065e-20,7.27916e-15,2.14959e+09,-4.29037e-21
1734027757,1.4505e-20,3.43967e-14,1.09117e+10,-4.27099e-21
1734027757,1.4505e-20,7.23534e-15,2.13535e+09,-4.27099e-21
1734027757,1.51862e-20,3.43965e-14,1.08347e+10,-4.25161e-21
1734027757,1.51862e-20,7.19267e-15,2.12242e+09,-4.25161e-21
1734027757,1.58466e-20,3.4396e-14,1.07629e+10,-4.23241e-21
1734027757,1.58466e-20,7.15126e-15,2.11078e+09,-4.23241e-21
1734027757,1.64829e-20,3.43951e-14,1.06966e+10,-4.21353e-21
1734027757,1.64829e-20,7.11114e-15,2.10045e+09,-4.21353e-21
1734027757,1.70914e-20,3.4394e-14,1.06355e+10,-4.19513e-21
1734027757,1.70914e-20,7.0722e-15,2.0914e+09,-4.19513e-21
1734027757,1.76686e-20,3.43926e-14,1.05797e+10,-4.17739e-21
1734027757,1.76686e-20,7.03437e-15,2.08364e+09,-4.17739e-21
1734027757,1.82114e-20,3.43908e-14,1.05289e+10,-4.16045e-21
1734027757,1.82114e-20,6.99765e-15,2.07708e+09,-4.16045e-21
1734027757,1.87161e-20,3.43889e-14,1.04832e+10,-4.14449e-21
1734027757,1.87161e-20,6.96202e-15,2.07175e+09,-4.14449e-21
1734027758,1.918e-20,3.43866e-14,1.04426e+10,-4.12965e-21
1734027758,1.918e-20,6.9275e-15,2.06763e+09,-4.12965e-21
1734027758,1.96e-20,3.43838e-14,1.04069e+10,-4.11606e-21
1734027758,1.96e-20,6.89413e-15,2.06468e+09,-4.11606e-21
1734027758,1.99734e-20,3.43809e-14,1.0376e+10,-4.10388e-21
1734027758,1.99734e-20,6.86177e-15,2.06287e+09,-4.10388e-21
1734027758,2.02978e-20,3.43776e-14,1.03498e+10,-4.09321e-21
1734027758,2.02978e-20,6.83042e-15,2.06217e+09,-4.09321e-21
1734027758,2.05711e-20,3.4374e-14,1.03283e+10,-4.08417e-21
1734027758,2.05711e-20,6.80003e-15,2.06254e+09,-4.08417e-21
1734027758,2.07915e-20,3.437e-14,1.03113e+10,-4.07683e-21
1734027758,2.07915e-20,6.77068e-15,2.06395e+09,-4.07683e-21
1734027758,2.09576e-20,3.43658e-14,1.02988e+10,-4.07128e-21
1734027758,2.09576e-20,6.74233e-15,2.0664e+09,-4.07128e-21
1734027758,2.10683e-20,3.43613e-14,1.02905e+10,-4.06757e-21
1734027758,2.10683e-20,6.71475e-15,2.06979e+09,-4.06757e-21
1734027758,2.11231e-20,3.43564e-14,1.02866e+10,-4.06574e-21
1734027758,2.11231e-20,6.68823e-15,2.07415e+09,-4.06574e-21
1734027758,2.11215e-20,3.4351e-14,1.02866e+10,-4.06579e-21
1734027758,2.11215e-20,6.66266e-15,2.07936e+09,-4.06579e-21
1734027758,2.10639e-20,3.43456e-14,1.02907e+10,-4.06772e-21
1734027758,2.10639e-20,6.63781e-15,2.08547e+09,-4.06772e-21
1734027758,2.09507e-20,3.43397e-14,1.02986e+10,-4.07151e-21
1734027758,2.09507e-20,6.61399e-15,2.09239e+09,-4.07151e-21
1734027758,2.0783e-20,3.43336e-14,1.03104e+10,-4.07712e-21
1734027758,2.0783e-20,6.59092e-15,2.10011e+09,-4.07712e-21
1734027758,2.0562e-20,3.4327e-14,1.03257e+10,-4.08447e-21
1734027758,2.0562e-20,6.56878e-15,2.10855e+09,-4.08447e-21
1734027758,2.02895e-20,3.43202e-14,1.03445e+10,-4.09349e-21
1734027758,2.02895e-20,6.54742e-15,2.11772e+09,-4.09349e-21
1734027758,1.99674e-20,3.43132e-14,1.03668e+10,-4.10408e-21
1734027758,1.99674e-20,6.52683e-15,2.12756e+09,-4.10408e-21
1734027758,1.95982e-20,3.43058e-14,1.03923e+10,-4.11613e-21
1734027758,1.95982e-20,6.50712e-15,2.13802e+09,-4.11613e-21
1734027758,1.91841e-20,3.42983e-14,1.04209e+10,-4.12952e-21
1734027758,1.91841e-20,6.48805e-15,2.14909e+09,-4.12952e-21
1734027758,1.87282e-20,3.42903e-14,1.04526e+10,-4.14411e-21
1734027758,1.87282e-20,6.46991e-15,2.16072e+09,-4.14411e-21
1734027758,1.82335e-20,3.4282e-14,1.04873e+10,-4.15976e-21
1734027758,1.82335e-20,6.45258e-15,2.17289e+09,-4.15976e-21
1734027758,1.77029e-20,3.42737e-14,1.05247e+10,-4.17632e-21
1734027758,1.77029e-20,6.4357e-15,2.18555e+09,-4.17632e-21
1734027758,1.714e-20,3.42649e-14,1.05648e+10,-4.19365e-21
1734027758,1.714e-20,6.41988e-15,2.19866e+09,-4.19365e-21
1734027758,1.65478e-20,3.4256e-14,1.06076e+10,-4.21158e-21
1734027758,1.65478e-20,6.40457e-15,2.21223e+09,-4.21158e-21
1734027758,1.59299e-20,3.42469e-14,1.06528e+10,-4.22996e-21
1734027758,1.59299e-20,6.39004e-15,2.2262e+09,-4.22996e-21
1734027758,1.52895e-20,3.42374e-14,1.07003e+10,-4.24864e-21
1734027758,1.52895e-20,6.37632e-15,2.24053e+09,-4.24864e-21
1734027758,1.46302e-20,3.42278e-14,1.07502e+10,-4.26746e-21
1734027758,1.46302e-20,6.36323e-15,2.25525e+09,-4.26746e-21
1734027758,1.39549e-20,3.4218e-14,1.08022e+10,-4.28629e-21
1734027758,1.39549e-20,6.35083e-15,2.27027e+09,-4.28629e-21
1734027758,1.3267e-20,3.4208e-14,1.08564e+10,-4.30499e-21
1734027758,1.3267e-20,6.3391e-15,2.2856e+09,-4.30499e-21
1734027758,1.25696e-20,3.41977e-14,1.09125e+10,-4.32342e-21
1734027758,1.25696e-20,6.32812e-15,2.30122e+09,-4.32342e-21
1734027758,1.18655e-20,3.41873e-14,1.09704e+10,-4.34146e-21
1734027758,1.18655e-20,6.31775e-15,2.31708e+09,-4.34146e-21
1734027758,1.11577e-20,3.41768e-14,1.10303e+10,-4.35901e-21
1734027758,1.11577e-20,6.30804e-15,2.33321e+09,-4.35901e-21
1734027758,1.04487e-20,3.41662e-14,1.10919e+10,-4.37595e-21
1734027758,1.04487e-20,6.299e-15,2.34956e+09,-4.37595e-21
1734027758,9.74095e-21,3.41553e-14,1.11551e+10,-4.3922e-21
1734027758,9.74095e-21,6.2906e-15,2.3661e+09,-4.3922e-21
1734027758,9.03671e-21,3.41442e-14,1.12199e+10,-4.40766e-21
1734027758,9.03671e-21,6.283e-15,2.38283e+09,-4.40766e-21
1734027758,8.33827e-21,3.41331e-14,1.12862e+10,-4.42228e-21
1734027758,8.33827e-21,6.27592e-15,2.39975e+09,-4.42228e-21
1734027758,7.64734e-21,3.41218e-14,1.13539e+10,-4.43599e-21
1734027758,7.64734e-21,6.26949e-15,2.41681e+09,-4.43599e-21
1734027758,6.96563e-21,3.41105e-14,1.1423e+10,-4.44873e-21
1734027758,6.96563e-21,6.26366e-15,2.43403e+09,-4.44873e-21
1734027758,6.2948e-21,3.4099e-14,1.14934e+10,-4.46047e-21
1734027758,6.2948e-21,6.25855e-15,2.45139e+09,-4.46047e-21
1734027758,5.63626e-21,3.40874e-14,1.15651e+10,-4.47118e-21
1734027758,5.63626e-21,6.25405e-15,2.46887e+09,-4.47118e-21
1734027758,4.99108e-21,3.40756e-14,1.16379e+10,-4.48082e-21
1734027758,4.99108e-21,6.25022e-15,2.48646e+09,-4.48082e-21
1734027758,4.36037e-21,3.40639e-14,1.17119e+10,-4.4894e-21
1734027758,4.36037e-21,6.24699e-15,2.50417e+09,-4.4894e-21
1734027758,3.74508e-21,3.4052e-14,1.17869e+10,-4.49689e-21
1734027758,3.74508e-21,6.24436e-15,2.52197e+09,-4.49689e-21
1734027758,3.14556e-21,3.40401e-14,1.1863e+10,-4.50331e-21
1734027758,3.14556e-21,6.24233e-15,2.53986e+09,-4.50331e-21
1734027758,2.56306e-21,3.4028e-14,1.194e+10,-4.50865e-21
1734027758,2.56306e-21,6.2411e-15,2.55784e+09,-4.50865e-21
1734027758,1.99737e-21,3.40161e-14,1.2018e+10,-4.51294e-21
1734027758,1.99737e-21,6.24021e-15,2.57589e+09,-4.51294e-21
1734027758,1.44933e-21,3.40038e-14,1.20969e+10,-4.5162e-21
1734027758,1.44933e-21,6.24022e-15,2.59402e+09,-4.5162e-21
1734027758,9.1923e-22,3.39916e-14,1.21767e+10,-4.51843e-21
1734027758,9.1923e-22,6.24075e-15,2.61221e+09,-4.51843e-21
1734027758,4.06636e-22,3.39794e-14,1.22572e+10,-4.51969e-21
1734027758,4.06636e-22,6.24187e-15,2.63045e+09,-4.51969e-21
1734027758,9.1694e-23,3.39671e-14,1.23385e+10,-4.51999e-21
1734027758,9.1694e-23,6.24359e-15,2.64877e+09,-4.51999e-21
1734027758,5.6524e-22,3.39547e-14,1.24206e+10,-4.51936e-21
1734027758,5.6524e-22,6.24601e-15,2.66714e+09,-4.51936e-21
1734027758,1.02449e-21,3.39424e-14,1.25033e+10,-4.51786e-21
1734027758,1.02449e-21,6.24894e-15,2.68555e+09,-4.51786e-21
1734027758,1.46567e-21,3.39298e-14,1.25868e+10,-4.51552e-21
1734027758,1.46567e-21,6.25272e-15,2.70402e+09,-4.51552e-21
1734027758,1.88995e-21,3.39174e-14,1.26709e+10,-4.51237e-21
1734027758,1.88995e-21,6.25692e-15,2.72252e+09,-4.51237e-21
1734027758,2.29724e-21,3.3905e-14,1.27556e+10,-4.50847e-21
1734027758,2.29724e-21,6.26174e-15,2.74108e+09,-4.50847e-21
1734027758,2.68743e-21,3.38925e-14,1.28409e+10,-4.50386e-21
1734027758,2.68743e-21,6.26725e-15,2.75968e+09,-4.50386e-21
1734027758,3.06158e-21,3.388e-14,1.29268e+10,-4.49857e-21
1734027758,3.06158e-21,6.2733e-15,2.77832e+09,-4.49857e-21
1734027758,3.41942e-21,3.38674e-14,1.30132e+10,-4.49266e-21
1734027758,3.41942e-21,6.2801e-15,2.797e+09,-4.49266e-21
1734027758,3.76188e-21,3.38548e-14,1.31002e+10,-4.48617e-21
1734027758,3.76188e-21,6.28746e-15,2.81572e+09,-4.48617e-21
1734027758,4.08905e-21,3.38422e-14,1.31877e+10,-4.47914e-21
1734027758,4.08905e-21,6.29542e-15,2.83448e+09,-4.47914e-21
1734027758,4.40147e-21,3.38297e-14,1.32756e+10,-4.47161e-21
1734027758,4.40147e-21,6.30399e-15,2.85328e+09,-4.47161e-21
1734027759,4.69971e-21,3.3817e-14,1.3364e+10,-4.46364e-21
1734027759,4.69971e-21,6.31325e-15,2.87211e+09,-4.46364e-21
1734027759,4.98406e-21,3.38043e-14,1.34528e+10,-4.45526e-21
1734027759,4.98406e-21,6.32316e-15,2.89098e+09,-4.45526e-21
1734027759,5.25503e-21,3.37917e-14,1.35421e+10,-4.44651e-21
1734027759,5.25503e-21,6.33366e-15,2.90989e+09,-4.44651e-21
1734027759,5.51322e-21,3.3779e-14,1.36318e+10,-4.43744e-21
1734027759,5.51322e-21,6.34484e-15,2.92883e+09,-4.43744e-21
1734027759,5.75887e-21,3.37662e-14,1.37219e+10,-4.42807e-21
1734027759,5.75887e-21,6.35665e-15,2.94782e+09,-4.42807e-21
1734027759,5.99259e-21,3.37535e-14,1.38124e+10,-4.41846e-21
1734027759,5.99259e-21,6.36909e-15,2.96684e+09,-4.41846e-21
1734027759,6.21482e-21,3.37409e-14,1.39033e+10,-4.40864e-21
1734027759,6.21482e-21,6.38209e-15,2.98591e+09,-4.40864e-21
1734027759,6.426e-21,3.37281e-14,1.39946e+10,-4.39864e-21
1734027759,6.426e-21,6.39586e-15,3.00502e+09,-4.39864e-21
1734027759,6.62644e-21,3.37153e-14,1.40861e+10,-4.3885e-21
1734027759,6.62644e-21,6.41023e-15,3.02416e+09,-4.3885e-21
1734027759,6.81688e-21,3.37026e-14,1.4178e+10,-4.37825e-21
1734027759,6.81688e-21,6.42527e-15,3.04335e+09,-4.37825e-21
1734027759,6.99744e-21,3.36898e-14,1.42703e+10,-4.36792e-21
1734027759,6.99744e-21,6.44088e-15,3.06258e+09,-4.36792e-21
1734027759,7.16877e-21,3.3677e-14,1.43628e+10,-4.35754e-21
1734027759,7.16877e-21,6.45721e-15,3.08185e+09,-4.35754e-21
1734027759,7.33103e-21,3.36642e-14,1.44557e+10,-4.34715e-21
1734027759,7.33103e-21,6.47425e-15,3.10117e+09,-4.34715e-21
1734027759,7.48473e-21,3.36514e-14,1.45488e+10,-4.33676e-21
1734027759,7.48473e-21,6.49186e-15,3.12053e+09,-4.33676e-21
1734027759,7.63028e-21,3.36385e-14,1.46423e+10,-4.3264e-21
1734027759,7.63028e-21,6.51019e-15,3.13994e+09,-4.3264e-21
1734027759,7.76806e-21,3.36257e-14,1.4736e+10,-4.3161e-21
1734027759,7.76806e-21,6.52915e-15,3.1594e+09,-4.3161e-21
1734027759,7.89829e-21,3.36127e-14,1.483e+10,-4.30589e-21
1734027759,7.89829e-21,6.54891e-15,3.1789e+09,-4.30589e-21
1734027759,8.02144e-21,3.35999e-14,1.49242e+10,-4.29578e-21
1734027759,8.02144e-21,6.56922e-15,3.19845e+09,-4.29578e-21
1734027759,8.13772e-21,3.3587e-14,1.50188e+10,-4.2858e-21
1734027759,8.13772e-21,6.59024e-15,3.21806e+09,-4.2858e-21
1734027759,8.24754e-21,3.35741e-14,1.51135e+10,-4.27596e-21
1734027759,8.24754e-21,6.61192e-15,3.23772e+09,-4.27596e-21
1734027759,8.3512e-21,3.35611e-14,1.52085e+10,-4.26629e-21
1734027759,8.3512e-21,6.63431e-15,3.25743e+09,-4.26629e-21
1734027759,8.44888e-21,3.35481e-14,1.53037e+10,-4.2568e-21
1734027759,8.44888e-21,6.65747e-15,3.27719e+09,-4.2568e-21
1734027759,8.54092e-21,3.35352e-14,1.53992e+10,-4.24751e-21
1734027759,8.54092e-21,6.68116e-15,3.29701e+09,-4.24751e-21
1734027759,8.62752e-21,3.35221e-14,1.54949e+10,-4.23843e-21
1734027759,8.62752e-21,6.70567e-15,3.31688e+09,-4.23843e-21
1734027759,8.709e-21,3.3509e-14,1.55907e+10,-4.22959e-21
1734027759,8.709e-21,6.73092e-15,3.33682e+09,-4.22959e-21
1734027759,8.78557e-21,3.34961e-14,1.56868e+10,-4.22099e-21
1734027759,8.78557e-21,6.75671e-15,3.35681e+09,-4.22099e-21
1734027759,8.85745e-21,3.34828e-14,1.57831e+10,-4.21265e-21
1734027759,8.85745e-21,6.78346e-15,3.37686e+09,-4.21265e-21
1734027759,8.92483e-21,3.34697e-14,1.58796e+10,-4.20458e-21
1734027759,8.92483e-21,6.81076e-15,3.39696e+09,-4.20458e-21
1734027759,8.98796e-21,3.34566e-14,1.59762e+10,-4.19679e-21
1734027759,8.98796e-21,6.83869e-15,3.41714e+09,-4.19679e-21
1734027759,9.04701e-21,3.34433e-14,1.60731e+10,-4.18929e-21
1734027759,9.04701e-21,6.8676e-15,3.43738e+09,-4.18929e-21
1734027759,9.10214e-21,3.343e-14,1.61701e+10,-4.18209e-21
1734027759,9.10214e-21,6.89712e-15,3.45767e+09,-4.18209e-21
1734027759,9.15349e-21,3.34168e-14,1.62673e+10,-4.1752e-21
1734027759,9.15349e-21,6.92732e-15,3.47803e+09,-4.1752e-21
1734027759,9.20128e-21,3.34034e-14,1.63646e+10,-4.16863e-21
1734027759,9.20128e-21,6.95828e-15,3.49846e+09,-4.16863e-21
1734027759,9.24565e-21,3.339e-14,1.64622e+10,-4.16239e-21
1734027759,9.24565e-21,6.99003e-15,3.51896e+09,-4.16239e-21
1734027759,9.28671e-21,3.33767e-14,1.65598e+10,-4.15649e-21
1734027759,9.28671e-21,7.02239e-15,3.53951e+09,-4.15649e-21
1734027759,9.32458e-21,3.33632e-14,1.66576e+10,-4.15092e-21
1734027759,9.32458e-21,7.05566e-15,3.56014e+09,-4.15092e-21
1734027759,9.35938e-21,3.33497e-14,1.67555e+10,-4.1457e-21
1734027759,9.35938e-21,7.08952e-15,3.58083e+09,-4.1457e-21
1734027759,9.39121e-21,3.33361e-14,1.68536e+10,-4.14084e-21
1734027759,9.39121e-21,7.1243e-15,3.60161e+09,-4.14084e-21
1734027759,9.42019e-21,3.33225e-14,1.69517e+10,-4.13634e-21
1734027759,9.42019e-21,7.15972e-15,3.62244e+09,-4.13634e-21
1734027759,9.44649e-21,3.33089e-14,1.705e+10,-4.1322e-21
1734027759,9.44649e-21,7.19591e-15,3.64334e+09,-4.1322e-21
1734027759,9.47004e-21,3.32952e-14,1.71484e+10,-4.12842e-21
1734027759,9.47004e-21,7.2329e-15,3.66432e+09,-4.12842e-21
1734027759,9.49103e-21,3.32814e-14,1.72469e+10,-4.12502e-21
1734027759,9.49103e-21,7.27064e-15,3.68537e+09,-4.12502e-21
1734027759,9.50954e-21,3.32676e-14,1.73454e+10,-4.122e-21
1734027759,9.50954e-21,7.30909e-15,3.70649e+09,-4.122e-21
1734027759,9.52552e-21,3.32538e-14,1.74441e+10,-4.11935e-21
1734027759,9.52552e-21,7.34831e-15,3.72768e+09,-4.11935e-21
